PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked_Q,Embarked_S,FamilySize
821,1,1,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",1,1.7397588385638607,1,1,12749,1.2341715984066093,False,True,0.6792945838081278
822,1,3,"Lulic, Mr. Nikola",0,-0.1814872444684187,0,0,315098,-0.4740049257851434,False,True,-0.5609748304808925
823,0,1,"Reuchlin, Jonkheer. John George",0,0.6638610320657843,0,0,19972,-0.6484216535389205,False,True,-0.5609748304808925
824,1,3,"Moor, Mrs. (Beila)",1,-0.1814872444684187,0,1,392096,-0.397241430886295,False,True,0.0591598766636176
825,0,3,"Panula, Master. Urho Abraham",0,-2.1027333275006983,4,1,3101295,0.1506737441786005,False,True,2.5396987052416584
826,0,3,"Flynn, Mr. John",0,-0.1046374011471275,0,0,368323,-0.5084855775921673,True,False,-0.5609748304808925
827,0,3,"Lam, Mr. Len",0,-0.1046374011471275,0,0,1601,0.489103606816847,False,True,-0.5609748304808925
828,1,2,"Mallet, Master. Andre",0,-2.179583170821989,0,2,S.C./PARIS 2079,0.0966463380508417,False,False,0.6792945838081278
829,1,3,"McCormack, Mr. Thomas Joseph",0,-0.1046374011471275,0,0,367228,-0.4923778278429006,True,False,-0.5609748304808925
830,1,1,"Stone, Mrs. George Nelson (Martha Evelyn)",1,2.5082572717767726,0,0,113572,0.962353321387736,False,True,-0.5609748304808925
831,1,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",1,-1.1036853643239128,1,0,2659,-0.3573908580066095,False,False,0.0591598766636176
832,1,2,"Richards, Master. George Sibley",0,-2.192647644186609,1,1,29106,-0.2708962687904854,False,True,0.6792945838081278
833,0,3,"Saad, Mr. Amin",0,-0.1046374011471275,0,0,2671,-0.5028639729296732,False,False,-0.5609748304808925
834,0,3,"Augustsson, Mr. Albert",0,-0.4888866177535834,0,0,347468,-0.4902797934380587,False,True,-0.5609748304808925
835,0,3,"Allum, Mr. Owen George",0,-0.8731358343600393,0,0,2223,-0.4813037498902798,False,True,-0.5609748304808925
836,1,1,"Compton, Miss. Sara Rebecca",1,0.7407108753870755,1,1,PC 17756,1.0259447039291216,False,False,0.6792945838081278
837,0,3,"Pasic, Mr. Jakob",0,-0.6425863043961658,0,0,315097,-0.4740049257851434,False,True,-0.5609748304808925
838,0,3,"Sirota, Mr. Maurice",0,-0.1046374011471275,0,0,392092,-0.4863374216869257,False,True,-0.5609748304808925
839,1,3,"Chip, Mr. Chang",0,0.2027619721380371,0,0,1601,0.489103606816847,False,True,-0.5609748304808925
840,1,1,"Marechal, Mr. Pierre",0,-0.1046374011471275,0,0,11774,-0.0504214440973992,False,False,-0.5609748304808925
841,0,3,"Alhomaki, Mr. Ilmari Rudolf",0,-0.719436147717457,0,0,SOTON/O2 3101287,-0.4888542575852486,False,True,-0.5609748304808925
842,0,2,"Mudd, Mr. Thomas Charles",0,-1.0268355210026217,0,0,S.O./P.P. 3,-0.4370074380797968,False,True,-0.5609748304808925
843,1,1,"Serepeca, Miss. Augusta",1,0.0490622854954548,0,0,113798,-0.0242463507548411,False,False,-0.5609748304808925
844,0,3,"Lemberopolous, Mr. Peter L",0,0.3948865804412651,0,0,2683,-0.5188046047752911,False,False,-0.5609748304808925
845,0,3,"Culumovic, Mr. Jeso",0,-0.9499856776813304,0,0,315090,-0.4740049257851434,False,True,-0.5609748304808925
846,0,3,"Abbing, Mr. Anthony",0,0.9712604053509488,0,0,C.A. 5547,-0.4964047652802172,False,True,-0.5609748304808925
847,0,3,"Sage, Mr. Douglas Bullen",0,-0.1046374011471275,8,2,CA. 2343,0.7519458402879414,False,True,5.64037224096421
848,0,3,"Markoff, Mr. Marin",0,0.4333115021019107,0,0,349213,-0.4894421904510968,False,False,-0.5609748304808925
849,0,2,"Harper, Rev. John",0,-0.1046374011471275,0,1,248727,0.0160230236183252,False,True,0.0591598766636176
850,1,1,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",1,-0.1046374011471275,1,0,17453,1.145663540471827,False,False,0.0591598766636176
851,0,3,"Andersson, Master. Sigvard Harald Elias",0,-1.949033640858116,4,2,347082,-0.0187093117785307,False,True,3.1598334123861687
852,0,3,"Svensson, Mr. Johan",0,3.430455391632267,0,0,347060,-0.4918744606632361,False,True,-0.5609748304808925
853,0,3,"Boulos, Miss. Nourelain",1,-1.56478442425166,1,1,2678,-0.3414522396297103,False,False,0.6792945838081278
854,1,1,"Lines, Miss. Mary Conover",1,-1.0268355210026217,0,1,PC 17592,0.1448850216124577,False,True,0.0591598766636176
855,0,2,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",1,1.1249600919935314,1,0,244252,-0.1249197866877571,False,True,0.0591598766636176
856,1,3,"Aks, Mrs. Sam (Leah Rosen)",1,-0.8731358343600393,0,1,392091,-0.4601623283443675,False,True,0.0591598766636176
857,1,1,"Wick, Mrs. George Dennick (Mary Hitchcock)",1,1.2018099353148226,1,1,36928,2.671117778445337,False,True,0.6792945838081278
858,1,1,"Daly, Mr. Peter Denis ",0,1.6629089952425695,0,0,113055,-0.1138457087351363,False,True,-0.5609748304808925
859,1,3,"Baclini, Mrs. Solomon (Latifa Qurban)",1,-0.4120367744322922,0,3,2666,-0.2606618072935451,False,False,1.299429290952638
860,0,3,"Razi, Mr. Raihed",0,-0.1046374011471275,0,0,2629,-0.5028639729296732,False,False,-0.5609748304808925
861,0,3,"Hansen, Mr. Claus Peter",0,0.8944105620296577,2,0,350026,-0.3643554463044486,False,True,0.6792945838081278
862,0,2,"Giles, Mr. Frederick Edward",0,-0.6425863043961658,1,0,28134,-0.4168727508932136,False,True,0.0591598766636176
863,1,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",1,1.432359465278696,0,0,17466,-0.1263453225405672,False,True,-0.5609748304808925
864,0,3,"Sage, Miss. Dorothy Edith ""Dolly""",1,-0.1046374011471275,8,2,CA. 2343,0.7519458402879414,False,True,5.64037224096421
865,0,2,"Gill, Mr. John William",0,-0.4120367744322922,0,0,233866,-0.3866707201133388,False,True,-0.5609748304808925
866,1,2,"Bystrom, Mrs. (Karolina)",1,0.9712604053509488,0,0,236852,-0.3866707201133388,False,True,-0.5609748304808925
867,1,2,"Duran y More, Miss. Asuncion",1,-0.1814872444684187,1,0,SC/PARIS 2149,-0.3693891181010945,False,False,0.0591598766636176
868,0,1,"Roebling, Mr. Washington Augustus II",0,0.125912128816746,0,0,PC 17590,0.3682954836973478,False,True,-0.5609748304808925
869,0,3,"van Melkebeke, Mr. Philemon",0,-0.1046374011471275,0,0,345777,-0.45714212526638,False,True,-0.5609748304808925
870,1,3,"Johnson, Master. Harold Theodor",0,-1.949033640858116,1,1,347742,-0.4242561406845337,False,True,0.6792945838081278
871,0,3,"Balkic, Mr. Cerin",0,-0.2583370877897099,0,0,349248,-0.4894421904510968,False,True,-0.5609748304808925
872,1,1,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",1,1.3555096219574048,1,1,11751,0.4097407238022106,False,True,0.6792945838081278
873,0,1,"Carlsson, Mr. Frans Olof",0,0.2796118154593283,0,0,695,-0.5477482176060045,False,True,-0.5609748304808925
874,0,3,"Vander Cruyssen, Mr. Victor",0,1.3555096219574048,0,0,345765,-0.4672094688596716,False,True,-0.5609748304808925
875,1,2,"Abelson, Mrs. Samuel (Hannah Wizosky)",1,-0.1046374011471275,1,0,P/PP 3381,-0.1651891610609235,False,False,0.0591598766636176
876,1,3,"Najib, Miss. Adele Kiamie ""Jane""",1,-1.1036853643239128,0,0,2667,-0.5029485386158568,False,False,-0.5609748304808925
877,0,3,"Gustafsson, Mr. Alfred Ossian",0,-0.719436147717457,0,0,7534,-0.4501795504372595,False,True,-0.5609748304808925
878,0,3,"Petroff, Mr. Nedelio",0,-0.7962859910387481,0,0,349212,-0.4894421904510968,False,True,-0.5609748304808925
879,0,3,"Laleff, Mr. Kristo",0,-0.1046374011471275,0,0,349217,-0.4894421904510968,False,True,-0.5609748304808925
880,1,1,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",1,2.047158211849025,0,1,11767,1.0259447039291216,False,False,0.0591598766636176
881,1,2,"Shelley, Mrs. William (Imanita Parrish Hall)",1,-0.335186931111001,0,1,230433,-0.1249197866877571,False,True,0.0591598766636176
882,0,3,"Markun, Mr. Johann",0,0.2796118154593283,0,0,349257,-0.4894421904510968,False,True,-0.5609748304808925
883,0,3,"Dahlberg, Miss. Gerda Ulrika",1,-0.5657364610748746,0,0,7552,-0.4366711888037809,False,True,-0.5609748304808925
884,0,2,"Banfield, Mr. Frederick James",0,-0.1046374011471275,0,0,C.A./SOTON 34068,-0.4370074380797968,False,True,-0.5609748304808925
885,0,3,"Sutehall, Mr. Henry Jr",0,-0.335186931111001,0,0,SOTON/OQ 392076,-0.5064721088735089,False,True,-0.5609748304808925
886,0,3,"Rice, Mrs. William (Margaret Norton)",1,0.7407108753870755,0,5,382652,-0.0619988892296846,True,False,2.5396987052416584
887,0,2,"Montvila, Rev. Juozas",0,-0.1814872444684187,0,0,211536,-0.3866707201133388,False,True,-0.5609748304808925
888,1,1,"Graham, Miss. Margaret Edith",1,-0.7962859910387481,0,0,112053,-0.0443810379414243,False,True,-0.5609748304808925
889,0,3,"Johnston, Miss. Catherine Helen ""Carrie""",1,-0.1046374011471275,1,2,W./C. 6607,-0.1762632390135443,False,True,1.299429290952638
890,1,1,"Behr, Mr. Karl Howell",0,-0.2583370877897099,0,0,111369,-0.0443810379414243,False,False,-0.5609748304808925
891,0,3,"Dooley, Mr. Patrick",0,0.2027619721380371,0,0,370376,-0.4923778278429006,True,False,-0.5609748304808925
